id,sensorId,timestamp,readingType,value,unit,createdAt
TEL-276,SEN-017,2024-01-01 13:00:00,STRAIN,0.0078,ratio,2024-01-01 13:00:00
TEL-275,SEN-016,2024-01-01 13:00:00,VIBRATION,1.322,mm/s,2024-01-01 13:00:00
TEL-274,SEN-015,2024-01-01 13:00:00,STRAIN,0.0063,ratio,2024-01-01 13:00:00
TEL-273,SEN-014,2024-01-01 13:00:00,STRAIN,0.003,ratio,2024-01-01 13:00:00
TEL-271,SEN-012,2024-01-01 13:00:00,VIBRATION,1.824,mm/s,2024-01-01 13:00:00
TEL-269,SEN-010,2024-01-01 13:00:00,PRESSURE,3.11,bar,2024-01-01 13:00:00
TEL-272,SEN-013,2024-01-01 13:00:00,STRAIN,0.0056,ratio,2024-01-01 13:00:00
TEL-270,SEN-011,2024-01-01 13:00:00,VIBRATION,1.515,mm/s,2024-01-01 13:00:00
TEL-267,SEN-008,2024-01-01 13:00:00,TEMPERATURE,24.8,C,2024-01-01 13:00:00
TEL-266,SEN-007,2024-01-01 13:00:00,PRESSURE,3.37,bar,2024-01-01 13:00:00
TEL-265,SEN-006,2024-01-01 13:00:00,STRAIN,0.0077,ratio,2024-01-01 13:00:00
TEL-264,SEN-005,2024-01-01 13:00:00,VIBRATION,1.225,mm/s,2024-01-01 13:00:00
TEL-263,SEN-004,2024-01-01 13:00:00,TEMPERATURE,32.71,C,2024-01-01 13:00:00
TEL-262,SEN-003,2024-01-01 13:00:00,VIBRATION,1.792,mm/s,2024-01-01 13:00:00
TEL-261,SEN-002,2024-01-01 13:00:00,PRESSURE,3.03,bar,2024-01-01 13:00:00
TEL-260,SEN-001,2024-01-01 13:00:00,TEMPERATURE,36.09,C,2024-01-01 13:00:00
TEL-268,SEN-009,2024-01-01 13:00:00,STRAIN,0.0029,ratio,2024-01-01 13:00:00
TEL-291,SEN-012,2024-01-01 14:00:00,STRAIN,0.0036,ratio,2024-01-01 14:00:00
TEL-292,SEN-013,2024-01-01 14:00:00,STRAIN,0.007,ratio,2024-01-01 14:00:00
TEL-293,SEN-014,2024-01-01 14:00:00,VIBRATION,2.393,mm/s,2024-01-01 14:00:00
TEL-294,SEN-015,2024-01-01 14:00:00,STRAIN,0.0069,ratio,2024-01-01 14:00:00
TEL-290,SEN-011,2024-01-01 14:00:00,VIBRATION,1.07,mm/s,2024-01-01 14:00:00
TEL-296,SEN-017,2024-01-01 14:00:00,TEMPERATURE,21.33,C,2024-01-01 14:00:00
TEL-297,SEN-018,2024-01-01 14:00:00,PRESSURE,1.59,bar,2024-01-01 14:00:00
TEL-298,SEN-019,2024-01-01 14:00:00,VIBRATION,1.25,mm/s,2024-01-01 14:00:00
TEL-295,SEN-016,2024-01-01 14:00:00,PRESSURE,3.33,bar,2024-01-01 14:00:00
TEL-299,SEN-020,2024-01-01 14:00:00,VIBRATION,1.137,mm/s,2024-01-01 14:00:00
TEL-289,SEN-010,2024-01-01 14:00:00,VIBRATION,1.923,mm/s,2024-01-01 14:00:00
TEL-287,SEN-008,2024-01-01 14:00:00,VIBRATION,1.782,mm/s,2024-01-01 14:00:00
TEL-280,SEN-001,2024-01-01 14:00:00,TEMPERATURE,42.6,C,2024-01-01 14:00:00
TEL-281,SEN-002,2024-01-01 14:00:00,STRAIN,0.0042,ratio,2024-01-01 14:00:00
TEL-282,SEN-003,2024-01-01 14:00:00,TEMPERATURE,31.54,C,2024-01-01 14:00:00
TEL-288,SEN-009,2024-01-01 14:00:00,PRESSURE,2.39,bar,2024-01-01 14:00:00
TEL-284,SEN-005,2024-01-01 14:00:00,TEMPERATURE,44.16,C,2024-01-01 14:00:00
TEL-285,SEN-006,2024-01-01 14:00:00,STRAIN,0.0068,ratio,2024-01-01 14:00:00
TEL-286,SEN-007,2024-01-01 14:00:00,STRAIN,0.0072,ratio,2024-01-01 14:00:00
TEL-283,SEN-004,2024-01-01 14:00:00,PRESSURE,2.95,bar,2024-01-01 14:00:00
TEL-319,SEN-020,2024-01-01 15:00:00,TEMPERATURE,24.68,C,2024-01-01 15:00:00
TEL-310,SEN-011,2024-01-01 15:00:00,PRESSURE,1.59,bar,2024-01-01 15:00:00
TEL-317,SEN-018,2024-01-01 15:00:00,PRESSURE,2.07,bar,2024-01-01 15:00:00
TEL-316,SEN-017,2024-01-01 15:00:00,STRAIN,0.0063,ratio,2024-01-01 15:00:00
TEL-315,SEN-016,2024-01-01 15:00:00,VIBRATION,1.764,mm/s,2024-01-01 15:00:00
TEL-314,SEN-015,2024-01-01 15:00:00,TEMPERATURE,34.92,C,2024-01-01 15:00:00
TEL-313,SEN-014,2024-01-01 15:00:00,TEMPERATURE,21.57,C,2024-01-01 15:00:00
TEL-312,SEN-013,2024-01-01 15:00:00,TEMPERATURE,35.97,C,2024-01-01 15:00:00
TEL-311,SEN-012,2024-01-01 15:00:00,VIBRATION,0.595,mm/s,2024-01-01 15:00:00
TEL-318,SEN-019,2024-01-01 15:00:00,PRESSURE,1.6,bar,2024-01-01 15:00:00
TEL-309,SEN-010,2024-01-01 15:00:00,TEMPERATURE,22.78,C,2024-01-01 15:00:00
TEL-307,SEN-008,2024-01-01 15:00:00,VIBRATION,1.012,mm/s,2024-01-01 15:00:00
TEL-306,SEN-007,2024-01-01 15:00:00,VIBRATION,2.312,mm/s,2024-01-01 15:00:00
TEL-305,SEN-006,2024-01-01 15:00:00,TEMPERATURE,31.22,C,2024-01-01 15:00:00
TEL-304,SEN-005,2024-01-01 15:00:00,STRAIN,0.0066,ratio,2024-01-01 15:00:00
TEL-303,SEN-004,2024-01-01 15:00:00,TEMPERATURE,37.4,C,2024-01-01 15:00:00
TEL-302,SEN-003,2024-01-01 15:00:00,STRAIN,0.0022,ratio,2024-01-01 15:00:00
TEL-301,SEN-002,2024-01-01 15:00:00,PRESSURE,2.98,bar,2024-01-01 15:00:00
TEL-300,SEN-001,2024-01-01 15:00:00,VIBRATION,2.178,mm/s,2024-01-01 15:00:00
TEL-308,SEN-009,2024-01-01 15:00:00,STRAIN,0.0053,ratio,2024-01-01 15:00:00
TEL-332,SEN-013,2024-01-01 16:00:00,TEMPERATURE,44.52,C,2024-01-01 16:00:00
TEL-333,SEN-014,2024-01-01 16:00:00,TEMPERATURE,35.79,C,2024-01-01 16:00:00
TEL-335,SEN-016,2024-01-01 16:00:00,TEMPERATURE,20.92,C,2024-01-01 16:00:00
TEL-331,SEN-012,2024-01-01 16:00:00,STRAIN,0.007,ratio,2024-01-01 16:00:00
TEL-337,SEN-018,2024-01-01 16:00:00,STRAIN,0.0073,ratio,2024-01-01 16:00:00
TEL-338,SEN-019,2024-01-01 16:00:00,PRESSURE,3.33,bar,2024-01-01 16:00:00
TEL-339,SEN-020,2024-01-01 16:00:00,TEMPERATURE,44.73,C,2024-01-01 16:00:00
TEL-336,SEN-017,2024-01-01 16:00:00,STRAIN,0.0023,ratio,2024-01-01 16:00:00
TEL-330,SEN-011,2024-01-01 16:00:00,PRESSURE,2.37,bar,2024-01-01 16:00:00
TEL-334,SEN-015,2024-01-01 16:00:00,STRAIN,0.0024,ratio,2024-01-01 16:00:00
TEL-328,SEN-009,2024-01-01 16:00:00,VIBRATION,2.043,mm/s,2024-01-01 16:00:00
TEL-321,SEN-002,2024-01-01 16:00:00,PRESSURE,1.17,bar,2024-01-01 16:00:00
TEL-322,SEN-003,2024-01-01 16:00:00,VIBRATION,1.281,mm/s,2024-01-01 16:00:00
TEL-323,SEN-004,2024-01-01 16:00:00,TEMPERATURE,21.09,C,2024-01-01 16:00:00
TEL-324,SEN-005,2024-01-01 16:00:00,TEMPERATURE,44.53,C,2024-01-01 16:00:00
TEL-320,SEN-001,2024-01-01 16:00:00,VIBRATION,1.547,mm/s,2024-01-01 16:00:00
TEL-325,SEN-006,2024-01-01 16:00:00,PRESSURE,2.87,bar,2024-01-01 16:00:00
TEL-326,SEN-007,2024-01-01 16:00:00,PRESSURE,2.97,bar,2024-01-01 16:00:00
TEL-327,SEN-008,2024-01-01 16:00:00,PRESSURE,1.6,bar,2024-01-01 16:00:00
TEL-329,SEN-010,2024-01-01 16:00:00,PRESSURE,1.33,bar,2024-01-01 16:00:00
TEL-351,SEN-012,2024-01-01 17:00:00,STRAIN,0.0053,ratio,2024-01-01 17:00:00
TEL-359,SEN-020,2024-01-01 17:00:00,TEMPERATURE,26.86,C,2024-01-01 17:00:00
TEL-358,SEN-019,2024-01-01 17:00:00,PRESSURE,2.54,bar,2024-01-01 17:00:00
TEL-357,SEN-018,2024-01-01 17:00:00,VIBRATION,1.954,mm/s,2024-01-01 17:00:00
TEL-356,SEN-017,2024-01-01 17:00:00,TEMPERATURE,28.79,C,2024-01-01 17:00:00
TEL-355,SEN-016,2024-01-01 17:00:00,TEMPERATURE,24.17,C,2024-01-01 17:00:00
TEL-354,SEN-015,2024-01-01 17:00:00,PRESSURE,2.11,bar,2024-01-01 17:00:00
TEL-353,SEN-014,2024-01-01 17:00:00,PRESSURE,2.65,bar,2024-01-01 17:00:00
TEL-352,SEN-013,2024-01-01 17:00:00,PRESSURE,1.26,bar,2024-01-01 17:00:00
TEL-350,SEN-011,2024-01-01 17:00:00,TEMPERATURE,21.97,C,2024-01-01 17:00:00
TEL-349,SEN-010,2024-01-01 17:00:00,PRESSURE,3.0,bar,2024-01-01 17:00:00
TEL-348,SEN-009,2024-01-01 17:00:00,TEMPERATURE,29.18,C,2024-01-01 17:00:00
TEL-347,SEN-008,2024-01-01 17:00:00,STRAIN,0.005,ratio,2024-01-01 17:00:00
TEL-346,SEN-007,2024-01-01 17:00:00,TEMPERATURE,28.48,C,2024-01-01 17:00:00
TEL-345,SEN-006,2024-01-01 17:00:00,TEMPERATURE,38.58,C,2024-01-01 17:00:00
TEL-344,SEN-005,2024-01-01 17:00:00,PRESSURE,2.09,bar,2024-01-01 17:00:00
TEL-343,SEN-004,2024-01-01 17:00:00,PRESSURE,1.68,bar,2024-01-01 17:00:00
TEL-342,SEN-003,2024-01-01 17:00:00,VIBRATION,2.232,mm/s,2024-01-01 17:00:00
TEL-341,SEN-002,2024-01-01 17:00:00,STRAIN,0.0037,ratio,2024-01-01 17:00:00
TEL-340,SEN-001,2024-01-01 17:00:00,TEMPERATURE,26.33,C,2024-01-01 17:00:00
TEL-372,SEN-013,2024-01-01 18:00:00,PRESSURE,1.62,bar,2024-01-01 18:00:00
TEL-373,SEN-014,2024-01-01 18:00:00,VIBRATION,0.552,mm/s,2024-01-01 18:00:00
TEL-374,SEN-015,2024-01-01 18:00:00,STRAIN,0.005,ratio,2024-01-01 18:00:00
TEL-375,SEN-016,2024-01-01 18:00:00,TEMPERATURE,42.84,C,2024-01-01 18:00:00
TEL-379,SEN-020,2024-01-01 18:00:00,PRESSURE,2.73,bar,2024-01-01 18:00:00
TEL-377,SEN-018,2024-01-01 18:00:00,PRESSURE,2.76,bar,2024-01-01 18:00:00
TEL-378,SEN-019,2024-01-01 18:00:00,STRAIN,0.008,ratio,2024-01-01 18:00:00
TEL-371,SEN-012,2024-01-01 18:00:00,PRESSURE,2.0,bar,2024-01-01 18:00:00
TEL-376,SEN-017,2024-01-01 18:00:00,VIBRATION,1.024,mm/s,2024-01-01 18:00:00
TEL-370,SEN-011,2024-01-01 18:00:00,VIBRATION,1.648,mm/s,2024-01-01 18:00:00
TEL-369,SEN-010,2024-01-01 18:00:00,PRESSURE,2.11,bar,2024-01-01 18:00:00
TEL-368,SEN-009,2024-01-01 18:00:00,TEMPERATURE,43.72,C,2024-01-01 18:00:00
TEL-361,SEN-002,2024-01-01 18:00:00,TEMPERATURE,29.08,C,2024-01-01 18:00:00
TEL-362,SEN-003,2024-01-01 18:00:00,STRAIN,0.0077,ratio,2024-01-01 18:00:00
TEL-363,SEN-004,2024-01-01 18:00:00,STRAIN,0.0071,ratio,2024-01-01 18:00:00
TEL-360,SEN-001,2024-01-01 18:00:00,VIBRATION,0.65,mm/s,2024-01-01 18:00:00
TEL-365,SEN-006,2024-01-01 18:00:00,VIBRATION,0.972,mm/s,2024-01-01 18:00:00
TEL-366,SEN-007,2024-01-01 18:00:00,PRESSURE,1.91,bar,2024-01-01 18:00:00
TEL-367,SEN-008,2024-01-01 18:00:00,VIBRATION,1.71,mm/s,2024-01-01 18:00:00
TEL-364,SEN-005,2024-01-01 18:00:00,TEMPERATURE,20.87,C,2024-01-01 18:00:00
TEL-392,SEN-013,2024-01-01 19:00:00,VIBRATION,1.222,mm/s,2024-01-01 19:00:00
TEL-399,SEN-020,2024-01-01 19:00:00,VIBRATION,0.751,mm/s,2024-01-01 19:00:00
TEL-398,SEN-019,2024-01-01 19:00:00,TEMPERATURE,40.58,C,2024-01-01 19:00:00
TEL-397,SEN-018,2024-01-01 19:00:00,TEMPERATURE,33.14,C,2024-01-01 19:00:00
TEL-396,SEN-017,2024-01-01 19:00:00,TEMPERATURE,44.99,C,2024-01-01 19:00:00
TEL-395,SEN-016,2024-01-01 19:00:00,VIBRATION,0.631,mm/s,2024-01-01 19:00:00
TEL-394,SEN-015,2024-01-01 19:00:00,STRAIN,0.0057,ratio,2024-01-01 19:00:00
TEL-393,SEN-014,2024-01-01 19:00:00,PRESSURE,2.17,bar,2024-01-01 19:00:00
TEL-391,SEN-012,2024-01-01 19:00:00,STRAIN,0.0067,ratio,2024-01-01 19:00:00
TEL-390,SEN-011,2024-01-01 19:00:00,STRAIN,0.0068,ratio,2024-01-01 19:00:00
TEL-380,SEN-001,2024-01-01 19:00:00,TEMPERATURE,25.0,C,2024-01-01 19:00:00
TEL-388,SEN-009,2024-01-01 19:00:00,STRAIN,0.0068,ratio,2024-01-01 19:00:00
TEL-387,SEN-008,2024-01-01 19:00:00,STRAIN,0.0063,ratio,2024-01-01 19:00:00
TEL-386,SEN-007,2024-01-01 19:00:00,PRESSURE,3.23,bar,2024-01-01 19:00:00
TEL-385,SEN-006,2024-01-01 19:00:00,VIBRATION,1.6,mm/s,2024-01-01 19:00:00
TEL-384,SEN-005,2024-01-01 19:00:00,PRESSURE,2.67,bar,2024-01-01 19:00:00
TEL-383,SEN-004,2024-01-01 19:00:00,TEMPERATURE,44.93,C,2024-01-01 19:00:00
TEL-382,SEN-003,2024-01-01 19:00:00,TEMPERATURE,24.32,C,2024-01-01 19:00:00
TEL-381,SEN-002,2024-01-01 19:00:00,STRAIN,0.0071,ratio,2024-01-01 19:00:00
TEL-389,SEN-010,2024-01-01 19:00:00,STRAIN,0.0027,ratio,2024-01-01 19:00:00
TEL-412,SEN-013,2024-01-01 20:00:00,PRESSURE,2.54,bar,2024-01-01 20:00:00
TEL-413,SEN-014,2024-01-01 20:00:00,VIBRATION,1.505,mm/s,2024-01-01 20:00:00
TEL-414,SEN-015,2024-01-01 20:00:00,STRAIN,0.0056,ratio,2024-01-01 20:00:00
TEL-415,SEN-016,2024-01-01 20:00:00,STRAIN,0.003,ratio,2024-01-01 20:00:00
TEL-411,SEN-012,2024-01-01 20:00:00,PRESSURE,1.31,bar,2024-01-01 20:00:00
TEL-417,SEN-018,2024-01-01 20:00:00,VIBRATION,2.15,mm/s,2024-01-01 20:00:00
TEL-418,SEN-019,2024-01-01 20:00:00,VIBRATION,0.662,mm/s,2024-01-01 20:00:00
TEL-419,SEN-020,2024-01-01 20:00:00,PRESSURE,2.63,bar,2024-01-01 20:00:00
TEL-416,SEN-017,2024-01-01 20:00:00,PRESSURE,3.11,bar,2024-01-01 20:00:00
TEL-410,SEN-011,2024-01-01 20:00:00,PRESSURE,1.49,bar,2024-01-01 20:00:00
TEL-409,SEN-010,2024-01-01 20:00:00,PRESSURE,3.11,bar,2024-01-01 20:00:00
TEL-408,SEN-009,2024-01-01 20:00:00,STRAIN,0.0041,ratio,2024-01-01 20:00:00
TEL-401,SEN-002,2024-01-01 20:00:00,TEMPERATURE,31.65,C,2024-01-01 20:00:00
TEL-402,SEN-003,2024-01-01 20:00:00,PRESSURE,1.32,bar,2024-01-01 20:00:00
TEL-403,SEN-004,2024-01-01 20:00:00,STRAIN,0.0066,ratio,2024-01-01 20:00:00
TEL-400,SEN-001,2024-01-01 20:00:00,PRESSURE,2.61,bar,2024-01-01 20:00:00
TEL-405,SEN-006,2024-01-01 20:00:00,VIBRATION,2.163,mm/s,2024-01-01 20:00:00
TEL-406,SEN-007,2024-01-01 20:00:00,STRAIN,0.0038,ratio,2024-01-01 20:00:00
TEL-407,SEN-008,2024-01-01 20:00:00,STRAIN,0.0039,ratio,2024-01-01 20:00:00
TEL-404,SEN-005,2024-01-01 20:00:00,STRAIN,0.0046,ratio,2024-01-01 20:00:00
TEL-432,SEN-013,2024-01-01 21:00:00,STRAIN,0.0066,ratio,2024-01-01 21:00:00
TEL-439,SEN-020,2024-01-01 21:00:00,STRAIN,0.0069,ratio,2024-01-01 21:00:00
TEL-438,SEN-019,2024-01-01 21:00:00,TEMPERATURE,26.21,C,2024-01-01 21:00:00
TEL-437,SEN-018,2024-01-01 21:00:00,TEMPERATURE,41.6,C,2024-01-01 21:00:00
TEL-436,SEN-017,2024-01-01 21:00:00,VIBRATION,0.601,mm/s,2024-01-01 21:00:00
TEL-435,SEN-016,2024-01-01 21:00:00,TEMPERATURE,26.2,C,2024-01-01 21:00:00
TEL-434,SEN-015,2024-01-01 21:00:00,TEMPERATURE,23.06,C,2024-01-01 21:00:00
TEL-433,SEN-014,2024-01-01 21:00:00,VIBRATION,1.138,mm/s,2024-01-01 21:00:00
TEL-431,SEN-012,2024-01-01 21:00:00,PRESSURE,3.44,bar,2024-01-01 21:00:00
TEL-430,SEN-011,2024-01-01 21:00:00,PRESSURE,2.84,bar,2024-01-01 21:00:00
TEL-420,SEN-001,2024-01-01 21:00:00,TEMPERATURE,35.45,C,2024-01-01 21:00:00
TEL-428,SEN-009,2024-01-01 21:00:00,PRESSURE,2.52,bar,2024-01-01 21:00:00
TEL-427,SEN-008,2024-01-01 21:00:00,TEMPERATURE,31.61,C,2024-01-01 21:00:00
TEL-426,SEN-007,2024-01-01 21:00:00,STRAIN,0.0046,ratio,2024-01-01 21:00:00
TEL-425,SEN-006,2024-01-01 21:00:00,VIBRATION,1.877,mm/s,2024-01-01 21:00:00
TEL-424,SEN-005,2024-01-01 21:00:00,TEMPERATURE,27.44,C,2024-01-01 21:00:00
TEL-423,SEN-004,2024-01-01 21:00:00,PRESSURE,2.21,bar,2024-01-01 21:00:00
TEL-422,SEN-003,2024-01-01 21:00:00,PRESSURE,2.6,bar,2024-01-01 21:00:00
TEL-421,SEN-002,2024-01-01 21:00:00,VIBRATION,1.496,mm/s,2024-01-01 21:00:00
TEL-429,SEN-010,2024-01-01 21:00:00,PRESSURE,3.15,bar,2024-01-01 21:00:00
TEL-452,SEN-013,2024-01-01 22:00:00,PRESSURE,2.82,bar,2024-01-01 22:00:00
TEL-453,SEN-014,2024-01-01 22:00:00,TEMPERATURE,29.15,C,2024-01-01 22:00:00
TEL-454,SEN-015,2024-01-01 22:00:00,TEMPERATURE,21.28,C,2024-01-01 22:00:00
TEL-455,SEN-016,2024-01-01 22:00:00,STRAIN,0.0042,ratio,2024-01-01 22:00:00
TEL-451,SEN-012,2024-01-01 22:00:00,TEMPERATURE,23.35,C,2024-01-01 22:00:00
TEL-457,SEN-018,2024-01-01 22:00:00,TEMPERATURE,39.11,C,2024-01-01 22:00:00
TEL-458,SEN-019,2024-01-01 22:00:00,PRESSURE,3.06,bar,2024-01-01 22:00:00
TEL-459,SEN-020,2024-01-01 22:00:00,VIBRATION,0.757,mm/s,2024-01-01 22:00:00
TEL-456,SEN-017,2024-01-01 22:00:00,PRESSURE,1.18,bar,2024-01-01 22:00:00
TEL-450,SEN-011,2024-01-01 22:00:00,VIBRATION,2.194,mm/s,2024-01-01 22:00:00
TEL-449,SEN-010,2024-01-01 22:00:00,TEMPERATURE,27.14,C,2024-01-01 22:00:00
TEL-448,SEN-009,2024-01-01 22:00:00,TEMPERATURE,34.94,C,2024-01-01 22:00:00
TEL-447,SEN-008,2024-01-01 22:00:00,VIBRATION,0.601,mm/s,2024-01-01 22:00:00
TEL-446,SEN-007,2024-01-01 22:00:00,STRAIN,0.0055,ratio,2024-01-01 22:00:00
TEL-445,SEN-006,2024-01-01 22:00:00,TEMPERATURE,44.17,C,2024-01-01 22:00:00
TEL-444,SEN-005,2024-01-01 22:00:00,VIBRATION,2.39,mm/s,2024-01-01 22:00:00
TEL-443,SEN-004,2024-01-01 22:00:00,PRESSURE,2.24,bar,2024-01-01 22:00:00
TEL-442,SEN-003,2024-01-01 22:00:00,TEMPERATURE,32.47,C,2024-01-01 22:00:00
TEL-441,SEN-002,2024-01-01 22:00:00,STRAIN,0.005,ratio,2024-01-01 22:00:00
TEL-440,SEN-001,2024-01-01 22:00:00,PRESSURE,1.47,bar,2024-01-01 22:00:00
TEL-472,SEN-013,2024-01-01 23:00:00,PRESSURE,2.19,bar,2024-01-01 23:00:00
TEL-473,SEN-014,2024-01-01 23:00:00,VIBRATION,1.237,mm/s,2024-01-01 23:00:00
TEL-474,SEN-015,2024-01-01 23:00:00,VIBRATION,2.46,mm/s,2024-01-01 23:00:00
TEL-475,SEN-016,2024-01-01 23:00:00,PRESSURE,2.99,bar,2024-01-01 23:00:00
TEL-479,SEN-020,2024-01-01 23:00:00,TEMPERATURE,24.26,C,2024-01-01 23:00:00
TEL-477,SEN-018,2024-01-01 23:00:00,PRESSURE,3.42,bar,2024-01-01 23:00:00
TEL-478,SEN-019,2024-01-01 23:00:00,STRAIN,0.0063,ratio,2024-01-01 23:00:00
TEL-471,SEN-012,2024-01-01 23:00:00,TEMPERATURE,37.72,C,2024-01-01 23:00:00
TEL-476,SEN-017,2024-01-01 23:00:00,VIBRATION,1.694,mm/s,2024-01-01 23:00:00
TEL-470,SEN-011,2024-01-01 23:00:00,PRESSURE,2.48,bar,2024-01-01 23:00:00
TEL-469,SEN-010,2024-01-01 23:00:00,PRESSURE,1.41,bar,2024-01-01 23:00:00
TEL-468,SEN-009,2024-01-01 23:00:00,STRAIN,0.004,ratio,2024-01-01 23:00:00
TEL-461,SEN-002,2024-01-01 23:00:00,PRESSURE,2.39,bar,2024-01-01 23:00:00
TEL-462,SEN-003,2024-01-01 23:00:00,PRESSURE,2.89,bar,2024-01-01 23:00:00
TEL-463,SEN-004,2024-01-01 23:00:00,STRAIN,0.0056,ratio,2024-01-01 23:00:00
TEL-460,SEN-001,2024-01-01 23:00:00,VIBRATION,1.288,mm/s,2024-01-01 23:00:00
TEL-465,SEN-006,2024-01-01 23:00:00,VIBRATION,0.578,mm/s,2024-01-01 23:00:00
TEL-466,SEN-007,2024-01-01 23:00:00,PRESSURE,3.01,bar,2024-01-01 23:00:00
TEL-467,SEN-008,2024-01-01 23:00:00,TEMPERATURE,23.72,C,2024-01-01 23:00:00
TEL-464,SEN-005,2024-01-01 23:00:00,TEMPERATURE,32.5,C,2024-01-01 23:00:00
TEL-491,SEN-012,2024-01-02 00:00:00,TEMPERATURE,42.8,C,2024-01-02 00:00:00
TEL-498,SEN-019,2024-01-02 00:00:00,STRAIN,0.0061,ratio,2024-01-02 00:00:00
TEL-497,SEN-018,2024-01-02 00:00:00,PRESSURE,2.93,bar,2024-01-02 00:00:00
TEL-496,SEN-017,2024-01-02 00:00:00,STRAIN,0.0076,ratio,2024-01-02 00:00:00
TEL-495,SEN-016,2024-01-02 00:00:00,PRESSURE,2.4,bar,2024-01-02 00:00:00
TEL-494,SEN-015,2024-01-02 00:00:00,STRAIN,0.0077,ratio,2024-01-02 00:00:00
TEL-493,SEN-014,2024-01-02 00:00:00,PRESSURE,2.53,bar,2024-01-02 00:00:00
TEL-492,SEN-013,2024-01-02 00:00:00,PRESSURE,2.37,bar,2024-01-02 00:00:00
TEL-490,SEN-011,2024-01-02 00:00:00,PRESSURE,3.39,bar,2024-01-02 00:00:00
TEL-499,SEN-020,2024-01-02 00:00:00,TEMPERATURE,27.93,C,2024-01-02 00:00:00
TEL-488,SEN-009,2024-01-02 00:00:00,STRAIN,0.0054,ratio,2024-01-02 00:00:00
TEL-480,SEN-001,2024-01-02 00:00:00,TEMPERATURE,23.69,C,2024-01-02 00:00:00
TEL-481,SEN-002,2024-01-02 00:00:00,STRAIN,0.0022,ratio,2024-01-02 00:00:00
TEL-482,SEN-003,2024-01-02 00:00:00,VIBRATION,0.882,mm/s,2024-01-02 00:00:00
TEL-483,SEN-004,2024-01-02 00:00:00,TEMPERATURE,27.84,C,2024-01-02 00:00:00
TEL-489,SEN-010,2024-01-02 00:00:00,TEMPERATURE,33.14,C,2024-01-02 00:00:00
TEL-485,SEN-006,2024-01-02 00:00:00,STRAIN,0.0045,ratio,2024-01-02 00:00:00
TEL-486,SEN-007,2024-01-02 00:00:00,TEMPERATURE,41.82,C,2024-01-02 00:00:00
TEL-487,SEN-008,2024-01-02 00:00:00,VIBRATION,1.912,mm/s,2024-01-02 00:00:00
TEL-484,SEN-005,2024-01-02 00:00:00,STRAIN,0.0045,ratio,2024-01-02 00:00:00
TEL-511,SEN-012,2024-01-02 01:00:00,STRAIN,0.0035,ratio,2024-01-02 01:00:00
TEL-519,SEN-020,2024-01-02 01:00:00,STRAIN,0.0065,ratio,2024-01-02 01:00:00
TEL-518,SEN-019,2024-01-02 01:00:00,TEMPERATURE,31.94,C,2024-01-02 01:00:00
TEL-517,SEN-018,2024-01-02 01:00:00,STRAIN,0.0044,ratio,2024-01-02 01:00:00
TEL-516,SEN-017,2024-01-02 01:00:00,STRAIN,0.002,ratio,2024-01-02 01:00:00
TEL-515,SEN-016,2024-01-02 01:00:00,VIBRATION,1.862,mm/s,2024-01-02 01:00:00
TEL-514,SEN-015,2024-01-02 01:00:00,PRESSURE,2.79,bar,2024-01-02 01:00:00
TEL-513,SEN-014,2024-01-02 01:00:00,VIBRATION,0.7,mm/s,2024-01-02 01:00:00
TEL-512,SEN-013,2024-01-02 01:00:00,STRAIN,0.0058,ratio,2024-01-02 01:00:00
TEL-510,SEN-011,2024-01-02 01:00:00,PRESSURE,1.34,bar,2024-01-02 01:00:00
TEL-509,SEN-010,2024-01-02 01:00:00,PRESSURE,3.33,bar,2024-01-02 01:00:00
TEL-508,SEN-009,2024-01-02 01:00:00,TEMPERATURE,25.35,C,2024-01-02 01:00:00
TEL-507,SEN-008,2024-01-02 01:00:00,TEMPERATURE,36.4,C,2024-01-02 01:00:00
TEL-506,SEN-007,2024-01-02 01:00:00,VIBRATION,1.193,mm/s,2024-01-02 01:00:00
TEL-505,SEN-006,2024-01-02 01:00:00,PRESSURE,3.39,bar,2024-01-02 01:00:00
TEL-504,SEN-005,2024-01-02 01:00:00,STRAIN,0.0037,ratio,2024-01-02 01:00:00
TEL-503,SEN-004,2024-01-02 01:00:00,TEMPERATURE,40.46,C,2024-01-02 01:00:00
TEL-502,SEN-003,2024-01-02 01:00:00,TEMPERATURE,42.39,C,2024-01-02 01:00:00
TEL-501,SEN-002,2024-01-02 01:00:00,PRESSURE,1.72,bar,2024-01-02 01:00:00
TEL-500,SEN-001,2024-01-02 01:00:00,PRESSURE,2.4,bar,2024-01-02 01:00:00
TEL-532,SEN-013,2024-01-02 02:00:00,VIBRATION,2.357,mm/s,2024-01-02 02:00:00
TEL-533,SEN-014,2024-01-02 02:00:00,PRESSURE,1.71,bar,2024-01-02 02:00:00
TEL-534,SEN-015,2024-01-02 02:00:00,TEMPERATURE,42.23,C,2024-01-02 02:00:00
TEL-535,SEN-016,2024-01-02 02:00:00,STRAIN,0.0071,ratio,2024-01-02 02:00:00
TEL-539,SEN-020,2024-01-02 02:00:00,STRAIN,0.0021,ratio,2024-01-02 02:00:00
TEL-537,SEN-018,2024-01-02 02:00:00,VIBRATION,1.161,mm/s,2024-01-02 02:00:00
TEL-538,SEN-019,2024-01-02 02:00:00,TEMPERATURE,36.21,C,2024-01-02 02:00:00
